speed_kmh,ambient_temp_c,soc_percent,road_slope_pct,hvac_power_kw,consumption_wh_per_km,remaining_range_km
54.3,2.1,58.8,1.05,2.63,244.7,43.2
90.6,27.1,10.9,-2.55,1.01,215.0,10.8
30.0,12.4,52.3,-2.85,0.0,111.3,103.5
27.3,-6.5,36.2,4.76,4.5,350.0,15.1
94.7,-7.4,53.0,-2.72,4.5,257.2,30.9
97.2,5.0,46.4,3.3,2.33,329.4,26.7
108.8,25.3,93.9,-0.34,0.92,285.2,69.5
27.0,21.8,13.7,-1.05,0.0,135.8,20.9
97.0,25.5,71.5,1.13,0.3,275.5,56.0
85.4,13.3,86.6,2.67,0.0,271.9,65.5
45.2,9.8,96.3,-2.29,1.3,163.6,122.3
45.0,-3.4,26.0,-1.02,4.5,253.6,15.8
107.8,4.8,57.8,1.69,2.19,325.3,32.1
50.2,9.5,13.9,0.58,0.74,198.7,13.2
76.8,-6.0,54.9,2.2,4.5,307.5,26.6
40.1,-0.1,21.3,1.03,3.88,275.7,12.4
50.2,16.9,85.4,3.62,0.0,229.6,81.1
34.3,23.1,20.2,0.36,0.0,163.1,27.2
99.4,34.9,56.2,0.44,2.5,292.3,39.4
49.1,32.0,56.9,0.64,1.92,222.7,55.9
31.7,18.9,97.4,-0.28,0.0,151.1,137.5
94.0,9.0,68.9,1.7,1.09,286.1,45.0
86.3,18.6,35.9,0.47,0.0,240.7,33.6
94.8,25.4,31.7,1.58,0.3,277.6,23.8
49.3,-4.7,21.5,1.89,4.5,293.8,11.3
47.7,8.4,78.1,0.86,1.86,224.1,68.4
91.8,27.8,72.2,1.0,1.07,271.1,57.9
92.7,7.3,64.9,-2.02,1.78,235.3,53.0
43.4,15.7,13.7,-1.1,0.0,150.6,19.0
41.6,16.4,78.7,1.69,0.0,190.5,93.3
105.2,-1.7,67.8,2.85,3.81,350.0,32.1
43.4,6.3,96.7,-3.88,2.24,160.5,114.3
103.5,5.1,62.8,-1.14,2.02,272.2,40.5
38.3,-8.8,37.4,0.05,4.5,279.9,17.9
42.7,-8.9,44.3,-1.76,4.5,245.3,25.4
103.7,27.4,25.8,-1.65,0.78,252.8,20.6
38.2,2.3,75.1,0.95,2.81,249.3,52.9
58.7,13.3,73.7,3.16,0.0,234.1,63.3
45.8,3.4,28.1,-4.06,2.54,164.5,29.5
41.7,32.3,24.3,-0.34,1.6,198.5,24.9
104.0,1.7,16.9,0.93,2.89,312.4,9.4
95.9,9.3,92.1,1.56,1.02,287.1,65.2
93.9,29.3,31.0,0.64,1.4,273.4,24.6
62.6,27.9,41.0,3.52,1.12,263.1,33.9
42.6,-1.6,35.2,0.06,4.33,268.7,21.3
39.1,26.1,47.2,2.62,0.77,221.7,46.7
103.9,10.6,74.3,-1.29,1.34,264.1,57.3
98.5,11.7,88.4,0.12,1.11,271.6,61.1
101.0,-4.0,26.4,-2.43,4.5,272.2,15.3
28.9,-6.4,71.8,1.8,4.5,335.9,32.0
40.3,22.8,41.7,-0.24,0.0,160.1,55.4
38.0,12.3,98.2,0.72,0.0,172.1,110.9
45.1,9.7,36.9,-0.63,0.66,174.2,42.2
28.6,22.8,10.6,1.17,0.0,170.4,13.6
88.1,24.4,56.4,0.79,0.54,255.1,46.9
53.0,-2.8,23.6,-1.99,4.16,227.4,16.4
37.6,17.5,14.0,-1.87,0.0,132.9,23.4
39.4,-3.9,72.8,-0.06,4.5,276.2,43.5
87.5,23.8,75.9,1.32,0.0,255.6,64.1
100.9,19.6,51.5,3.73,0.0,319.7,35.0
102.2,33.0,70.9,0.61,2.03,295.8,49.5
88.5,-6.9,58.4,2.02,4.5,318.9,26.1
61.4,-7.4,66.7,-3.23,4.5,215.5,44.0
86.3,2.7,63.7,4.03,2.84,326.8,35.4
53.2,1.8,69.9,1.21,2.25,239.7,51.5
46.4,1.1,28.0,-0.1,3.41,242.7,20.8
90.0,30.8,34.2,-0.33,2.11,259.3,27.0
92.6,1.2,49.6,-2.21,3.57,251.4,32.3
53.6,2.2,50.2,-1.64,2.93,209.6,43.0
26.9,24.2,79.7,3.82,0.43,224.7,79.6
49.6,10.2,43.1,-1.98,1.31,171.3,50.2
69.9,25.0,24.6,-2.02,0.85,185.8,24.7
54.7,-7.1,32.6,-1.4,4.5,242.3,18.9
59.0,11.9,29.3,-2.4,0.5,159.6,38.1
44.6,-8.5,75.8,0.03,4.5,269.8,38.1
76.1,-7.2,52.3,2.18,4.5,306.3,24.6
33.4,30.8,73.8,-1.22,1.42,181.2,92.2
51.6,-3.7,47.5,-2.75,4.5,223.1,34.3
49.9,14.0,90.1,0.58,0.0,183.6,106.4
82.6,8.5,98.5,-0.11,1.57,243.7,78.3
57.8,5.6,70.3,2.01,1.73,245.5,52.1
35.5,30.5,87.7,-0.91,1.53,188.4,102.2
39.8,-9.0,55.7,-0.52,4.5,268.6,28.6
84.9,19.9,94.1,-0.3,0.0,226.3,89.6
93.6,33.4,84.8,0.18,2.41,276.6,61.8
72.7,15.2,99.3,-0.79,0.0,196.9,106.0
94.6,32.2,66.1,-1.11,1.99,254.7,56.4
103.2,-7.6,80.1,-3.7,4.5,257.1,42.8
94.6,8.8,58.9,-1.13,0.73,241.1,48.0
35.7,1.7,33.3,1.43,3.06,266.2,21.8
32.0,22.9,41.9,1.7,0.0,181.2,50.5
101.0,34.2,90.5,-0.94,2.22,272.0,71.2
50.3,1.5,15.0,2.6,3.01,274.3,9.6
48.6,19.4,63.2,-0.06,0.0,172.4,77.4
119.4,-1.1,43.5,-2.68,3.57,297.4,22.8
31.8,15.4,44.8,-3.3,0.0,106.0,88.5
94.1,10.9,89.6,2.44,0.93,295.8,62.5
114.4,33.7,86.8,-0.75,1.98,301.4,58.6
42.7,17.4,63.9,-2.43,0.0,129.9,102.4
89.9,5.7,34.6,-4.52,1.72,191.9,32.3
45.7,-4.9,52.8,-0.79,4.5,256.3,29.4
52.3,-3.2,46.7,0.81,4.47,275.5,25.6
26.8,0.1,41.8,-1.4,3.79,271.7,26.5
94.3,1.3,19.3,-2.11,2.84,248.1,13.0
92.2,28.3,58.9,-1.1,1.4,244.0,49.2
63.6,15.3,37.2,2.49,0.0,231.3,34.0
87.5,13.6,69.5,-2.79,0.0,194.1,76.4
64.0,-4.8,38.7,-1.28,4.26,241.8,22.9
94.6,28.7,48.8,2.42,1.47,302.1,35.7
20.6,22.5,14.7,0.99,0.0,161.9,18.7
95.8,-7.0,99.3,0.36,4.5,305.2,46.4
34.6,21.9,55.7,-1.3,0.0,138.6,85.3
39.6,14.5,12.2,0.06,0.0,163.9,15.6
57.6,-6.3,58.7,-1.08,4.5,247.1,34.7
113.7,10.6,88.3,-1.72,1.71,282.8,64.2
44.7,11.8,79.5,-2.16,0.68,151.5,107.3
102.0,-2.5,73.1,1.57,4.15,330.5,34.4
30.5,32.6,22.6,-0.12,2.16,223.4,21.7
45.0,28.2,69.2,0.63,1.15,204.0,73.4
50.4,20.1,79.0,0.3,0.0,180.0,92.4
94.4,10.8,61.5,0.88,0.75,271.1,45.8
29.6,8.5,90.3,-0.51,1.0,179.8,95.3
88.6,19.3,34.9,-0.96,0.0,223.6,32.7
97.8,14.5,31.8,-1.63,0.0,232.7,29.9
101.3,-7.2,88.3,-2.83,4.5,266.7,48.1
32.6,13.1,66.3,-2.24,0.0,122.5,115.5
97.9,26.3,10.1,-0.73,0.64,252.8,8.8
94.6,10.7,41.8,-3.21,0.81,210.8,38.8
61.1,-7.7,87.2,-2.76,4.5,222.4,57.3
93.0,25.4,12.5,2.08,0.67,285.4,9.3
36.2,-0.9,10.3,0.45,3.76,270.3,6.4
41.9,1.6,35.3,-0.9,3.16,227.3,26.6
42.8,-2.6,92.3,4.54,3.63,319.3,46.2
33.3,4.9,91.1,-3.3,2.54,183.6,91.4
31.0,24.1,56.7,1.95,0.3,193.8,64.4
50.4,13.4,59.8,-0.22,0.0,172.2,69.3
107.9,-0.8,39.9,1.57,3.44,335.3,18.6
49.2,29.5,31.9,0.22,1.35,204.7,34.2
60.2,29.6,83.4,-3.74,1.77,162.1,111.8
35.5,29.2,19.6,0.19,1.07,191.8,21.4
85.4,0.7,53.9,0.67,3.27,280.1,32.9
98.7,10.3,67.1,-4.38,1.31,206.5,62.2
84.0,34.3,19.3,3.89,2.5,317.1,14.1
100.4,24.7,56.8,0.62,0.85,280.4,45.2
36.7,-8.8,62.0,1.34,4.5,303.0,28.8
91.8,-7.1,76.8,-2.33,4.5,258.6,42.8
48.3,10.9,31.1,1.38,0.79,210.0,29.4
44.9,30.9,36.4,2.18,1.95,244.9,30.6
78.5,14.2,61.3,0.51,0.0,226.4,57.3
37.3,12.4,98.5,-0.02,0.0,160.4,123.6
106.4,-5.3,29.6,-1.79,4.5,291.8,14.8
105.4,19.6,98.7,-0.43,0.0,267.4,76.0
30.2,27.0,74.3,-1.02,1.08,174.5,92.2
32.8,7.1,84.3,1.14,1.27,212.2,74.5
59.2,24.9,18.1,-1.7,0.49,170.2,23.2
104.1,33.4,37.0,1.13,2.15,308.7,25.7
97.1,-0.8,15.2,-1.68,3.95,271.1,9.3
24.0,13.5,43.4,-0.52,0.0,141.5,69.7
56.3,2.9,98.3,1.23,2.8,251.6,70.5
85.9,25.7,19.5,-1.41,0.3,215.1,18.7
107.4,16.0,60.6,1.3,0.0,298.0,44.3
33.5,18.6,10.5,1.11,0.0,173.6,13.0
47.9,25.9,74.1,-0.54,0.79,180.8,84.6
93.5,7.8,27.7,2.32,1.6,299.9,17.0
33.9,31.2,21.7,0.16,1.76,211.5,22.2
38.3,14.0,40.3,2.2,0.0,194.8,44.8
95.6,-2.9,79.4,3.59,3.95,347.6,34.8
104.5,21.3,19.6,-0.48,0.0,264.6,16.4
56.4,25.7,30.7,1.29,0.6,213.4,31.2
32.7,4.3,10.8,-1.28,2.56,215.4,9.3
54.0,28.6,97.2,-2.07,1.31,173.5,124.3
32.6,30.8,63.3,-0.39,1.77,204.6,66.0
82.4,2.5,74.8,-2.73,3.14,223.2,61.4
51.8,34.3,68.6,-1.88,2.32,194.1,71.9
91.7,-3.7,23.0,1.18,4.46,310.6,12.3
110.5,-0.9,63.5,-1.03,3.57,302.9,33.4
26.2,-1.7,21.8,1.42,3.8,317.1,11.1
36.4,30.2,46.1,0.6,1.97,222.8,43.7
51.9,19.4,61.2,3.7,0.0,232.9,55.9
104.5,-3.2,60.3,1.05,4.35,329.3,31.2
88.1,9.8,20.7,2.23,1.06,282.5,14.3
47.5,17.7,13.1,0.8,0.0,184.0,15.7
85.1,-6.2,81.8,0.62,4.5,293.4,40.6
92.9,29.7,75.3,2.33,1.69,299.8,55.5
101.8,26.2,17.4,1.34,1.01,295.9,12.4
49.2,12.7,21.5,0.42,0.0,180.4,24.9
58.3,33.5,90.3,0.41,2.28,231.5,84.0
83.6,8.8,79.2,1.08,1.16,258.2,58.5
51.2,34.3,99.7,-1.34,2.5,205.2,110.6
59.7,20.1,32.9,-1.43,0.0,166.8,43.2
44.9,18.6,53.9,2.85,0.0,211.7,54.4
38.9,-2.5,31.3,3.73,3.77,315.0,15.4
21.5,29.7,66.1,-1.86,1.36,182.9,77.9
100.5,9.2,20.4,-1.34,1.3,255.9,15.1
51.9,-2.7,21.5,2.29,4.03,289.4,12.3
53.3,-9.4,16.5,1.07,4.5,279.7,8.1
100.6,15.2,72.4,1.35,0.0,283.4,54.8
35.5,13.7,54.5,1.79,0.0,185.8,63.8
18.3,22.4,65.6,-0.48,0.0,138.5,99.6
107.2,30.1,89.1,0.66,1.75,304.4,60.8
95.4,-6.4,76.6,0.5,4.5,306.8,36.3
81.6,22.9,51.6,-1.72,0.0,198.8,56.0
83.7,-1.6,98.6,0.63,4.09,286.8,56.4
65.8,28.6,51.1,2.48,1.28,254.0,41.3
91.0,26.9,20.1,-0.67,0.77,241.2,17.7
39.4,14.3,99.3,0.31,0.0,167.4,114.7
78.1,22.0,12.1,0.41,0.0,224.2,11.1
43.5,4.1,59.5,-0.57,2.16,208.3,52.5
96.9,11.2,37.8,1.35,0.74,283.2,27.9
94.9,27.0,55.3,-1.36,0.99,241.0,47.7
90.0,10.7,60.3,2.67,0.62,287.7,41.7
44.5,6.1,31.6,1.25,1.61,223.3,26.4
47.5,12.2,60.1,-1.87,0.0,143.8,88.9
98.9,27.3,78.0,3.4,1.0,320.6,54.7
93.8,5.1,34.0,0.34,1.97,274.6,22.8
49.6,-2.2,44.5,-1.45,3.88,231.1,30.5
85.4,22.0,34.1,2.21,0.0,264.9,26.5
92.8,27.2,83.9,0.99,1.5,277.4,65.2
28.7,-5.5,75.2,-3.54,4.5,256.3,46.5
82.6,0.8,88.4,-1.05,3.13,248.6,62.5
39.3,-3.6,25.3,0.56,4.02,273.3,14.4
21.8,5.7,16.6,-4.32,2.13,180.5,17.2
47.7,10.3,20.7,0.17,0.94,194.5,20.9
85.6,23.7,24.5,0.32,0.0,236.9,22.0
110.9,19.3,58.0,-2.37,0.0,251.2,49.8
44.9,17.9,97.4,0.54,0.0,176.9,118.9
100.6,5.9,42.2,0.01,1.89,282.3,28.5
90.1,27.9,96.3,-2.38,1.26,219.3,97.1
97.1,11.2,13.4,1.84,0.65,289.8,9.5
41.4,34.1,93.4,1.68,2.5,250.5,76.2
101.6,18.5,26.3,-0.58,0.0,256.8,21.4
47.2,-4.3,92.1,-0.4,4.5,260.9,52.5
44.6,20.4,15.1,1.45,0.0,190.3,17.1
37.8,4.6,95.3,-0.4,2.54,222.5,73.1
36.7,20.9,28.1,-3.86,0.0,102.1,59.1
100.2,-6.9,37.2,0.97,4.5,321.9,17.4
53.9,-2.1,54.2,-1.63,3.68,223.9,39.4
111.2,28.5,44.3,-0.78,1.53,289.5,32.5
53.0,0.2,70.1,2.92,4.31,303.9,37.8
38.3,27.7,97.7,-0.27,1.14,187.4,114.8
78.0,2.6,64.6,0.0,3.17,258.7,44.1
105.4,18.9,74.9,1.02,0.0,289.3,55.3
46.3,21.2,17.9,1.01,0.0,185.6,20.4
29.5,13.1,66.5,-1.84,0.0,126.0,110.5
64.2,3.7,50.8,-0.12,2.72,235.4,38.2
26.3,-0.4,89.7,0.07,3.26,276.0,55.0
95.4,-8.5,44.9,0.54,4.5,307.2,21.1
96.4,3.7,71.2,0.58,2.43,287.9,42.3
49.2,19.4,30.5,5.17,0.0,251.6,25.1
95.1,32.2,33.3,-2.35,1.96,236.7,31.2
72.7,29.2,43.9,1.96,1.09,253.1,37.4
25.4,24.5,37.4,2.37,0.32,198.5,39.1
51.2,25.5,32.8,0.99,0.83,207.5,35.0
73.4,19.9,14.5,-1.3,0.0,190.4,16.5
86.9,1.7,85.3,3.33,3.01,319.2,49.0
28.3,30.8,15.8,-4.38,1.7,147.0,22.8
12.5,20.2,89.9,-1.37,0.0,122.4,163.1
30.2,15.2,21.3,2.34,0.0,189.3,23.1
98.4,-5.0,15.9,-0.74,4.25,290.5,8.6
61.2,10.1,60.7,3.19,0.6,248.0,50.1
50.1,10.7,55.2,-3.02,0.95,148.8,78.3
102.5,28.9,54.2,-2.22,1.46,248.3,48.5
101.8,14.6,61.7,-1.06,0.0,250.0,52.6
82.1,7.1,35.8,0.83,2.02,262.7,25.0
58.9,34.0,69.7,-0.44,1.99,214.0,67.4
44.4,-5.0,55.2,-0.98,4.5,254.9,30.9
16.8,9.0,40.1,2.84,1.44,273.5,27.9
33.9,-8.1,84.4,3.03,4.5,335.5,35.8
101.0,23.3,75.5,-0.83,0.0,251.7,64.4
35.4,31.3,45.4,-3.42,1.95,162.7,59.2
48.8,2.6,86.3,-4.31,2.73,164.7,89.5
40.7,28.6,92.8,0.48,1.54,209.3,90.3
41.1,3.1,58.3,1.31,2.8,252.4,41.1
91.7,31.0,29.3,0.13,1.44,261.9,24.2
33.6,23.9,92.4,-0.14,0.0,155.0,124.4
64.4,26.2,27.1,-1.61,0.92,185.3,30.9
33.9,-9.2,14.4,1.31,4.5,309.6,6.6
43.1,33.3,39.5,3.36,2.5,275.1,31.4
38.6,22.7,75.4,-4.43,0.0,95.5,162.3
88.7,3.7,93.1,-0.16,2.57,264.9,62.6
91.5,27.3,67.4,-1.94,1.4,230.1,65.7
90.1,2.7,95.7,-2.98,3.2,231.8,71.8
88.4,29.3,18.3,-2.26,1.35,219.1,17.8
116.0,-4.9,15.5,0.76,4.5,349.4,6.9
84.7,21.7,64.4,0.81,0.0,242.5,58.8
36.2,14.3,97.0,2.92,0.0,203.4,104.3
50.4,-5.7,55.2,0.02,4.5,265.1,30.7
22.7,0.9,14.6,-3.52,3.28,240.0,10.5
94.4,-9.4,29.9,-0.48,4.5,290.4,14.7
92.6,11.1,32.0,-2.77,0.7,212.1,30.5
99.5,3.6,40.4,-2.41,2.99,254.7,27.9
9.3,16.9,13.9,1.16,0.0,159.1,19.5
92.4,3.4,91.4,0.39,2.9,282.9,60.9
28.2,3.5,56.4,1.18,2.2,248.0,43.0
45.9,23.4,70.4,-0.71,0.0,159.3,93.9
29.6,-7.8,16.0,1.58,4.5,329.5,6.8
31.7,30.6,14.9,-0.83,1.88,202.3,15.3
38.7,28.4,62.8,2.23,1.56,235.8,57.5
29.4,20.1,89.9,0.69,0.0,163.8,114.2
36.3,16.7,57.6,-0.41,0.0,153.5,79.4
89.6,30.2,89.0,0.42,1.71,265.5,73.5
102.7,-1.7,83.0,-0.04,3.09,297.5,45.5
98.1,-6.4,16.8,3.19,4.5,350.0,6.6
26.4,0.8,28.2,0.49,3.22,280.2,17.8
100.8,25.8,69.2,-0.0,1.01,273.5,52.6
84.9,-8.4,49.9,-0.48,4.5,276.6,24.4
34.6,16.2,36.2,1.69,0.0,183.4,40.8
32.1,34.8,47.7,1.42,2.5,254.9,38.5
44.7,28.5,50.1,-0.55,1.38,191.3,54.8
55.4,13.5,91.9,-2.31,0.0,147.4,127.6
82.3,-7.1,19.3,-1.8,4.5,253.5,10.1
96.6,27.4,35.2,-0.37,0.96,258.9,29.3
21.2,17.0,58.4,2.7,0.0,187.9,67.3
90.9,-4.8,72.8,-0.5,4.5,284.7,41.3
100.9,-5.8,66.8,-1.19,4.5,290.6,34.5
94.0,30.9,94.7,-3.52,1.75,214.8,93.0
36.5,20.1,81.6,3.03,0.0,205.3,82.4
102.3,27.3,60.1,1.14,1.15,295.4,43.6
42.9,29.6,29.3,1.59,1.37,222.4,28.7
95.2,15.7,50.6,1.92,0.0,280.4,38.2
28.8,13.3,72.4,-0.33,0.0,148.1,102.6
34.5,9.4,85.4,0.17,1.12,192.9,92.1
84.4,4.3,96.4,2.98,2.83,308.0,55.8
56.5,9.6,64.5,0.36,1.28,211.7,56.7
24.1,24.8,57.4,1.18,0.52,188.6,67.2
40.0,17.1,11.6,1.74,0.0,189.5,13.3
58.6,30.2,16.5,1.29,1.78,236.4,14.2
40.8,10.0,24.0,-0.26,0.72,178.2,27.2
100.5,17.3,14.9,-0.07,0.0,262.0,11.9
48.0,18.4,46.1,1.56,0.0,195.9,51.2
60.2,16.6,40.3,1.55,0.0,212.2,43.2
43.4,21.6,67.4,2.34,0.0,202.2,71.3
29.6,0.7,58.2,1.1,3.55,290.0,35.0
35.8,13.1,63.6,1.19,0.0,177.1,72.2
63.2,-5.3,52.5,-0.89,4.5,251.2,29.8
112.7,7.3,35.0,-1.16,1.51,287.1,24.6
83.7,11.9,95.8,1.56,0.75,260.8,76.0
46.3,19.4,17.8,-1.15,0.0,153.2,25.4
34.1,32.8,94.5,-0.04,2.5,230.3,90.0
101.3,17.0,38.0,2.76,0.0,306.2,26.3
41.1,23.5,56.1,2.44,0.0,201.2,61.5
48.6,12.8,19.8,0.6,0.0,182.3,23.0
91.0,18.5,16.4,-0.59,0.0,233.9,14.5
108.0,-6.8,48.7,-0.25,4.5,317.9,23.1
91.0,1.4,76.8,1.74,3.07,302.6,45.1
44.7,6.3,34.2,-0.07,1.85,209.0,29.4
50.8,11.3,60.6,-1.12,0.5,169.2,73.2
85.3,-7.9,35.1,2.43,4.5,320.8,15.3
34.4,-3.7,45.0,0.36,4.5,294.0,24.7
77.0,2.5,91.6,-1.15,2.88,236.2,64.8
26.7,33.7,87.0,0.96,1.93,238.2,85.4
29.0,4.9,56.4,1.94,1.89,247.3,41.4
97.6,11.7,31.4,-2.02,0.87,235.4,27.9
95.0,-1.2,27.4,-0.4,3.7,284.1,16.4
84.4,17.5,95.9,-0.49,0.0,222.4,92.1
38.8,2.6,28.2,0.9,2.48,239.5,20.6
54.9,-0.7,82.7,1.26,4.33,279.3,48.0
41.8,13.2,43.2,-1.1,0.0,148.8,59.2
38.0,-9.8,98.7,-2.99,4.5,235.0,57.2
89.7,-9.7,43.1,2.06,4.5,321.3,18.1
45.3,-0.1,41.6,-2.24,3.3,208.7,32.6
54.4,-8.3,67.4,0.54,4.5,271.6,34.2
57.5,-5.1,96.5,-0.26,4.5,259.3,56.8
107.3,5.2,97.9,0.32,1.82,300.2,58.4
45.5,26.1,73.6,3.3,1.22,245.9,63.9
44.6,15.7,77.9,6.0,0.0,258.5,66.6
47.9,13.1,60.7,-3.27,0.0,123.4,103.5
101.6,3.2,78.0,1.97,2.85,323.1,41.4
42.0,31.9,87.4,-0.31,1.93,206.9,89.8
101.1,7.9,53.7,2.1,1.66,312.0,33.5
99.9,-6.1,65.8,1.91,4.5,335.5,29.7
23.9,17.8,58.4,2.82,0.0,191.6,64.0
120.0,-4.9,60.6,0.57,4.5,350.0,25.7
33.7,5.5,90.1,-1.78,2.78,213.0,76.4
104.4,12.8,42.0,1.86,0.0,299.4,28.6
46.8,29.3,28.7,0.24,1.66,210.1,29.8
50.0,12.2,51.1,-0.47,0.0,168.0,63.7
40.7,21.6,28.7,-0.95,0.0,149.8,42.5
19.0,34.7,54.9,2.01,2.5,307.6,37.3
111.7,-4.1,91.3,3.21,4.5,350.0,38.3
52.8,2.4,65.6,-2.39,3.08,201.1,58.0
90.1,7.8,87.0,1.24,1.15,272.5,61.5
56.2,9.0,25.0,-0.74,1.07,191.1,25.6
103.8,8.5,91.1,-2.93,1.53,241.1,70.5
57.8,30.8,64.2,0.3,2.08,225.9,60.5
39.6,22.1,12.9,-1.67,0.0,138.0,19.3
17.3,17.4,67.0,-3.16,0.0,97.8,149.3
83.6,3.9,95.6,-1.56,2.49,234.7,72.1
57.3,27.1,17.1,-2.06,0.87,169.0,21.4
53.1,33.0,62.4,-1.29,2.15,200.1,63.0
34.0,27.0,92.4,-2.65,0.98,146.5,139.7
94.7,-9.9,10.9,-0.79,4.5,286.2,5.1
35.6,18.6,66.8,-1.43,0.0,137.6,104.6
94.3,-7.7,52.7,0.75,4.5,308.6,23.7
53.5,1.6,41.2,1.19,3.14,256.0,26.3
92.0,-7.3,66.5,0.52,4.5,301.5,31.0
93.0,17.2,14.7,-0.47,0.0,239.8,13.1
28.8,20.9,77.8,-0.52,0.0,145.1,116.3
24.1,-4.8,10.4,-1.67,4.36,305.0,5.1
43.8,7.3,37.6,-1.63,1.87,186.0,37.6
55.9,10.5,55.4,1.41,0.5,212.9,49.8
39.8,6.6,43.9,-3.52,1.9,158.2,52.2
89.5,-4.6,37.7,-0.16,4.5,287.7,19.4
52.1,8.9,84.8,-0.65,1.49,196.6,87.5
99.1,23.8,94.1,1.2,0.0,278.0,73.1
34.2,-6.8,88.6,-2.85,4.5,246.4,52.9
100.9,-6.4,57.0,0.02,4.5,308.9,26.8
48.2,6.0,89.6,0.69,2.54,235.7,71.0
61.5,32.4,92.9,-3.81,2.0,166.2,115.5
35.8,20.1,46.8,-2.15,0.0,126.9,76.5
26.0,20.5,35.5,-0.18,0.0,148.0,51.6
49.6,6.3,18.8,1.03,2.34,237.1,15.1
93.3,16.7,53.1,0.36,0.0,253.0,42.5
87.7,-9.5,95.2,1.12,4.5,304.4,41.8
35.3,18.6,60.5,-2.16,0.0,126.3,108.6
53.9,31.1,70.1,-3.18,2.08,171.1,88.8
48.3,17.6,20.2,0.17,0.0,175.5,25.8
32.8,29.3,22.9,-2.46,1.45,163.7,29.5
42.6,22.6,51.8,-1.73,0.0,140.3,78.3
92.4,-4.6,95.6,1.86,4.5,322.4,46.4
104.2,30.6,42.5,0.38,1.4,290.3,31.9
105.7,-7.0,89.0,-1.14,4.5,300.2,42.6
36.8,14.0,20.8,-1.4,0.0,139.2,30.5
79.7,-3.6,65.5,1.24,4.5,296.1,35.5
87.7,-9.5,64.1,0.42,4.5,293.9,31.9
52.7,9.0,87.4,-2.43,0.95,160.1,101.7
49.1,3.3,10.3,-3.9,2.64,169.2,11.2
85.8,11.9,27.1,3.76,0.5,294.7,18.6
51.2,16.0,29.8,-2.44,0.0,139.8,45.3
46.8,-8.0,95.5,1.06,4.5,283.0,47.9
36.9,-4.5,23.8,3.02,4.5,327.6,10.7
109.2,15.1,13.3,0.3,0.0,287.3,10.0
40.2,5.4,58.1,-1.2,1.71,188.1,54.1
85.9,22.8,57.6,-2.85,0.0,189.9,66.1
93.1,19.4,86.0,-2.88,0.0,204.0,96.7
95.3,28.1,95.4,0.75,1.08,274.5,73.3
65.6,21.2,58.5,2.9,0.0,240.6,52.0
104.2,9.3,93.7,-0.79,1.2,270.8,67.8
32.9,20.3,75.3,-1.11,0.0,139.8,119.2
48.9,2.4,33.8,1.39,2.73,250.3,23.8
43.4,3.8,93.6,-1.37,3.05,216.7,79.3
46.7,25.5,70.1,0.55,0.39,187.4,79.2
96.8,10.1,47.3,0.08,0.81,264.4,36.1
56.3,25.9,71.2,-0.82,0.74,184.2,74.7
46.1,27.0,46.1,-0.03,1.14,194.5,52.0
41.3,28.6,20.3,3.53,1.19,246.4,17.0
101.7,31.2,74.7,1.21,1.77,301.2,52.5
102.2,9.4,84.2,2.19,1.61,315.2,53.8
82.4,4.3,75.6,-1.84,2.23,225.6,57.7
45.8,16.2,30.6,2.19,0.0,202.7,33.5
40.9,6.7,96.1,1.28,2.06,233.8,77.1
112.9,17.0,12.3,-3.0,0.0,246.7,11.2
35.0,21.8,39.9,1.08,0.0,174.6,47.9
33.0,21.0,33.4,-1.03,0.0,141.2,48.1
87.7,6.9,14.3,-3.09,1.86,211.1,12.8
25.3,-2.5,46.5,0.26,4.08,315.5,23.8
90.5,9.4,66.1,1.08,0.92,268.1,49.5
39.9,-3.6,89.4,0.3,4.49,280.4,47.8
43.2,30.1,99.1,-0.22,1.56,199.7,101.5
38.7,5.6,82.7,-0.66,1.98,203.2,74.4
13.7,-3.0,52.2,4.93,4.06,350.0,23.7
96.0,-8.9,75.1,-2.37,4.5,264.6,39.8
72.0,19.1,85.9,1.75,0.0,233.7,82.8
47.3,18.7,51.9,0.03,0.0,172.2,64.0
64.9,5.3,80.7,-1.71,2.33,206.3,67.9
105.9,-6.8,53.4,-0.1,4.5,316.1,25.4
100.2,8.4,44.8,-2.79,1.27,233.3,37.4
30.4,4.0,57.3,-1.19,2.44,216.8,47.9
44.9,20.5,70.8,-0.09,0.0,167.4,93.1
26.7,17.3,75.4,-3.1,0.0,104.8,160.6
95.7,6.4,42.1,1.01,1.82,286.9,27.5
102.9,-0.2,61.4,-1.93,3.65,275.0,38.4
40.1,34.5,91.9,-2.9,2.5,182.3,107.7
90.5,10.4,97.9,-2.16,1.09,221.5,86.8
43.2,21.0,30.5,4.35,0.0,232.2,28.0
35.7,-3.7,27.4,-3.96,4.41,223.2,19.3
35.2,11.9,70.9,0.87,0.5,185.9,76.5
83.8,-8.8,47.3,-1.5,4.5,259.8,25.9
34.2,12.7,12.2,-0.7,0.0,147.1,17.3
53.0,33.4,41.2,1.21,2.38,241.9,36.4
56.7,7.3,82.6,1.11,1.69,230.3,71.2
22.0,-8.2,81.8,-1.36,4.5,332.3,34.8
55.6,-8.6,54.5,-2.72,4.5,222.6,34.1
94.5,7.5,52.5,1.24,1.72,286.9,34.8
45.0,-2.8,62.2,1.1,3.95,273.3,35.7
